District,LBCode,LBName,WardCode,WardName,Candidate,Gender,Party,Votes
WAYANAD,G12010,Ambalavayal,G12010008,ANDOOR,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010009,PAMBALA,SARASWATHI,F,BJP,192
WAYANAD,G12010,Ambalavayal,G12010009,PAMBALA,SUDHA VELAYUDHAN,F,INC,394
WAYANAD,G12010,Ambalavayal,G12010009,PAMBALA,HAFSATH,F,CPI(M),615
WAYANAD,G12010,Ambalavayal,G12010009,PAMBALA,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010010,KOTOOR,JAYAPRAVEEN,M,INC,470
WAYANAD,G12010,Ambalavayal,G12010010,KOTOOR,VENU K,M,BJP,285
WAYANAD,G12010,Ambalavayal,G12010010,KOTOOR,SHAJI VARGHESE,M,IND(LDF),450
WAYANAD,G12010,Ambalavayal,G12010010,KOTOOR,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010011,KAMBALAKOLLY,USHAKUMARI,F,BJP,323
WAYANAD,G12010,Ambalavayal,G12010011,KAMBALAKOLLY,SANTY JOSE,F,IND(LDF),295
WAYANAD,G12010,Ambalavayal,G12010011,KAMBALAKOLLY,SUBAIDA A K,F,IUML,464
WAYANAD,G12010,Ambalavayal,G12010011,KAMBALAKOLLY,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010012,THOMATTUCHAL,RAGINI,F,BJP,69
WAYANAD,G12010,Ambalavayal,G12010012,THOMATTUCHAL,VALSA THANKACHAN,F,INC,548
WAYANAD,G12010,Ambalavayal,G12010012,THOMATTUCHAL,SAJITHA,F,CPI(M),464
WAYANAD,G12010,Ambalavayal,G12010012,THOMATTUCHAL,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010013,CHEENAPPULLU,GEETHA ASHOKAN,F,BJP,195
WAYANAD,G12010,Ambalavayal,G12010013,CHEENAPPULLU,VISHALA MOHAN,F,IND(LDF),361
WAYANAD,G12010,Ambalavayal,G12010013,CHEENAPPULLU,SEETHA VIJAYAN,F,INC,471
WAYANAD,G12010,Ambalavayal,G12010013,CHEENAPPULLU,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010014,PERUMBADIKUNNU,LILLY JOY,F,INC,435
WAYANAD,G12010,Ambalavayal,G12010014,PERUMBADIKUNNU,SHAILA VISWANATHAN,F,BJP,227
WAYANAD,G12010,Ambalavayal,G12010014,PERUMBADIKUNNU,SUNITHA SURENDRAN,F,IND(LDF),592
WAYANAD,G12010,Ambalavayal,G12010014,PERUMBADIKUNNU,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010015,PUTTAD,GEETHA CHANDRASEKHARAN,F,BJP,120
WAYANAD,G12010,Ambalavayal,G12010015,PUTTAD,A S VIJAYA,F,INC,409
WAYANAD,G12010,Ambalavayal,G12010015,PUTTAD,SUNITHA DASAN,F,CPI(M),595
WAYANAD,G12010,Ambalavayal,G12010015,PUTTAD,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010016,NELLARACHAL,BALASUBRAHMANYAN KALLARAMK,M,IND,29
WAYANAD,G12010,Ambalavayal,G12010016,NELLARACHAL,V BALASUBRAHMANYAN,M,INC,427
WAYANAD,G12010,Ambalavayal,G12010016,NELLARACHAL,K.K RADHAKRISHNAN,M,CPI(M),185
WAYANAD,G12010,Ambalavayal,G12010016,NELLARACHAL,RAMANATHAN,M,BJP,481
WAYANAD,G12010,Ambalavayal,G12010016,NELLARACHAL,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010017,CHEENGAVALLAM,BINU.A.K,M,BJP,107
WAYANAD,G12010,Ambalavayal,G12010017,CHEENGAVALLAM,SANAL DIPU,M,INC,366
WAYANAD,G12010,Ambalavayal,G12010017,CHEENGAVALLAM,SUJITHA VASU,F,CPI(M),444
WAYANAD,G12010,Ambalavayal,G12010017,CHEENGAVALLAM,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010018,MANJAPPARA,P.M THOMAS,M,INC,508
WAYANAD,G12010,Ambalavayal,G12010018,MANJAPPARA,MATHUKKUTTI,M,BJP,78
WAYANAD,G12010,Ambalavayal,G12010018,MANJAPPARA,K.K VIJAYAKUMAR,M,CPI(M),492
WAYANAD,G12010,Ambalavayal,G12010018,MANJAPPARA,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010019,KALATHUVAYAL,ASHRAF KOPPATH,M,IND,34
WAYANAD,G12010,Ambalavayal,G12010019,KALATHUVAYAL,DINO.P.D,M,IND(LDF),461
WAYANAD,G12010,Ambalavayal,G12010019,KALATHUVAYAL,K.G.PRAKASH,M,INC,510
WAYANAD,G12010,Ambalavayal,G12010019,KALATHUVAYAL,RAJEENDRAN,M,BJP,66
WAYANAD,G12010,Ambalavayal,G12010019,KALATHUVAYAL,Invalid Votes,,,0
WAYANAD,G12010,Ambalavayal,G12010020,POTHUKETTY,AJITHA T N,F,BJP,32
WAYANAD,G12010,Ambalavayal,G12010020,POTHUKETTY,BEENA VELAYUDHAN,F,IND,78
WAYANAD,G12010,Ambalavayal,G12010020,POTHUKETTY,SHYAMALA MURALI,F,IND(LDF),283
WAYANAD,G12010,Ambalavayal,G12010020,POTHUKETTY,SUDHA KRISHNAN,F,INC,369
WAYANAD,G12010,Ambalavayal,G12010020,POTHUKETTY,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011001,CHOOTHUPARA,RAJIMOL,F,CPI(M),658
WAYANAD,G12011,Meenangadi,G12011001,CHOOTHUPARA,VASUMATHI SREEDHARAN,F,IND(UDF),243
WAYANAD,G12011,Meenangadi,G12011001,CHOOTHUPARA,SREEJISHA,F,BJP,128
WAYANAD,G12011,Meenangadi,G12011001,CHOOTHUPARA,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011002,APPAD,IMBICHIKKUTTY,M,INC,294
WAYANAD,G12011,Meenangadi,G12011002,APPAD,P K SAJEEV,M,CPI(M),808
WAYANAD,G12011,Meenangadi,G12011002,APPAD,SUKUMARAN,M,BJP,166
WAYANAD,G12011,Meenangadi,G12011002,APPAD,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011003,MYLAMBADI,BEENA VIJAYAN,F,CPI(M),577
WAYANAD,G12011,Meenangadi,G12011003,MYLAMBADI,SEETHA BABU,F,IND(UDF),297
WAYANAD,G12011,Meenangadi,G12011003,MYLAMBADI,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011004,CC,PAITHAL,M,CPI(M),640
WAYANAD,G12011,Meenangadi,G12011004,CC,BABU,M,BJP,243
WAYANAD,G12011,Meenangadi,G12011004,CC,K G SASI,M,INC,305
WAYANAD,G12011,Meenangadi,G12011004,CC,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011005,AAVAYAL,N K EALIYAS,M,INC,489
WAYANAD,G12011,Meenangadi,G12011005,AAVAYAL,T K CHANDRAN,M,CPI(M),634
WAYANAD,G12011,Meenangadi,G12011005,AAVAYAL,PRADEESH,M,BJP,92
WAYANAD,G12011,Meenangadi,G12011005,AAVAYAL,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011006,KOLAGAPPARA,T K YACOB,M,INC,307
WAYANAD,G12011,Meenangadi,G12011006,KOLAGAPPARA,T P SHAJI,M,CPI(M),396
WAYANAD,G12011,Meenangadi,G12011006,KOLAGAPPARA,SURESH,M,BJP,43
WAYANAD,G12011,Meenangadi,G12011006,KOLAGAPPARA,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011007,RATTAKUNDU,ANITHA,F,BJP,78
WAYANAD,G12011,Meenangadi,G12011007,RATTAKUNDU,KANNAN C K,M,IND,14
WAYANAD,G12011,Meenangadi,G12011007,RATTAKUNDU,A P LOUSON,M,INC,550
WAYANAD,G12011,Meenangadi,G12011007,RATTAKUNDU,V SURESH,M,CPI(M),608
WAYANAD,G12011,Meenangadi,G12011007,RATTAKUNDU,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011008,KRISHNAGIRI,USHA RAJENDRAN,F,INC,754
WAYANAD,G12011,Meenangadi,G12011008,KRISHNAGIRI,RAGI,F,BJP,91
WAYANAD,G12011,Meenangadi,G12011008,KRISHNAGIRI,STELLA SAJI,F,IND(LDF),598
WAYANAD,G12011,Meenangadi,G12011008,KRISHNAGIRI,Invalid Votes,,,5
WAYANAD,G12011,Meenangadi,G12011009,CHEERAMKUNNU,NIRMALA PRABHAKARAN,F,IND(LDF),416
WAYANAD,G12011,Meenangadi,G12011009,CHEERAMKUNNU,SOBHANA SUBRAHMANIAN,F,INC,462
WAYANAD,G12011,Meenangadi,G12011009,CHEERAMKUNNU,Invalid Votes,,,2
WAYANAD,G12011,Meenangadi,G12011010,VATTATHUVAYAL,ANEESH,M,BJP,36
WAYANAD,G12011,Meenangadi,G12011010,VATTATHUVAYAL,ASSAINAR,M,CPI(M),492
WAYANAD,G12011,Meenangadi,G12011010,VATTATHUVAYAL,BASHEER,M,IND,6
WAYANAD,G12011,Meenangadi,G12011010,VATTATHUVAYAL,SAJI,M,IUML,363
WAYANAD,G12011,Meenangadi,G12011010,VATTATHUVAYAL,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011011,KAKKAVAYAL,BABYLATHA,F,CPI(M),611
WAYANAD,G12011,Meenangadi,G12011011,KAKKAVAYAL,SURENDRAN,M,BJP,65
WAYANAD,G12011,Meenangadi,G12011011,KAKKAVAYAL,V A SURESH,M,IUML,418
WAYANAD,G12011,Meenangadi,G12011011,KAKKAVAYAL,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011012,KOLEMPATTA,LISSY POULOSE,F,IND(LDF),756
WAYANAD,G12011,Meenangadi,G12011012,KOLEMPATTA,SAJINA NIZAR,F,INC,340
WAYANAD,G12011,Meenangadi,G12011012,KOLEMPATTA,Invalid Votes,,,0
WAYANAD,G12011,Meenangadi,G12011013,MEENANGADI,OMANA RAJAN,F,IND(UDF),391
WAYANAD,G12011,Meenangadi,G12011013,MEENANGADI,BALAN,M,BJP,56
WAYANAD,G12011,Meenangadi,G12011013,MEENANGADI,RATHEESH,M,CPI(M),464
WAYANAD,G12011,Meenangadi,G12011013,MEENANGADI,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011014,PURAKKADI,RAJANI,F,BJP,263
WAYANAD,G12011,Meenangadi,G12011014,PURAKKADI,SOBHA SURESH,F,CPI(M),404
WAYANAD,G12011,Meenangadi,G12011014,PURAKKADI,SUMATHI BALAN,F,INC,280
WAYANAD,G12011,Meenangadi,G12011014,PURAKKADI,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011015,VENGOOR,MINI SAJU,F,INC,598
WAYANAD,G12011,Meenangadi,G12011015,VENGOOR,SANDHYA SIJITH,F,IND(LDF),385
WAYANAD,G12011,Meenangadi,G12011015,VENGOOR,SARASWATHI AMMA,F,BJP,142
WAYANAD,G12011,Meenangadi,G12011015,VENGOOR,Invalid Votes,,,1
WAYANAD,G12011,Meenangadi,G12011016,PANNIMUNDA,PRASEETHA. K. S.,F,BJP,165
WAYANAD,G12011,Meenangadi,G12011016,PANNIMUNDA,RUGMINI MOHANAN,F,INC,400
WAYANAD,G12011,Meenangadi,G12011016,PANNIMUNDA,SINDHU RAJAN,F,CPI(M),423
