District,LBCode,LBName,WardCode,Type,WardName,Male,Female,Others,TotalVoters
Malappuram,M10044,Perinthalmanna,M10044036,M,MUTTUNGAL,338,374,0,712
Malappuram,M10044,Perinthalmanna,M10044037,M,LEMON VALLEY,636,725,0,1361
Malappuram,M10045,Malappuram,M10045045,M,PADIJAREMUKKU,654,650,0,1304
Malappuram,M10045,Malappuram,M10045001,M,NOORENGALMUKKU,808,800,0,1608
Malappuram,M10045,Malappuram,M10045003,M,CHERUPARAMBU,521,522,0,1043
Malappuram,M10045,Malappuram,M10045004,M,KALLADIMUKKU,744,767,0,1511
Malappuram,M10045,Malappuram,M10045005,M,MACHINGAL,656,660,0,1316
Malappuram,M10045,Malappuram,M10045006,M,CHOLAKKAL,315,351,0,666
Malappuram,M10045,Malappuram,M10045008,M,KATTUNGAL,512,521,0,1033
Malappuram,M10045,Malappuram,M10045009,M,GOVT. COLLEGE,608,699,0,1307
Malappuram,M10045,Malappuram,M10045010,M,MUNDUPARAMBU,446,495,0,941
Malappuram,M10045,Malappuram,M10045011,M,KARUVALA,541,649,0,1190
Malappuram,M10045,Malappuram,M10045012,M,MUNNAMPADI,487,604,0,1091
Malappuram,M10045,Malappuram,M10045013,M,KAVUNGAL,472,535,0,1007
Malappuram,M10045,Malappuram,M10045014,M,KALAMBADI,756,856,0,1612
Malappuram,M10045,Malappuram,M10045015,M,MANNARKUNDU,666,784,0,1450
Malappuram,M10045,Malappuram,M10045016,M,THAMARAKUZHI,400,494,0,894
Malappuram,M10045,Malappuram,M10045017,M,KOTTAKKUNNU,445,473,0,918
Malappuram,M10045,Malappuram,M10045018,M,CHERATTUKUZHI,526,596,0,1122
Malappuram,M10045,Malappuram,M10045019,M,KOTTAPPADI,300,367,0,667
Malappuram,M10045,Malappuram,M10045020,M,CIVIL STATION,535,597,0,1132
Malappuram,M10045,Malappuram,M10045021,M,CHEMMANKADAVU,668,763,0,1431
Malappuram,M10045,Malappuram,M10045022,M,CHEENITHODU,401,481,0,882
Malappuram,M10045,Malappuram,M10045023,M,MYLAPPURAM,658,705,0,1363
Malappuram,M10045,Malappuram,M10045024,M,VALIYAVARABU,534,614,0,1148
Malappuram,M10045,Malappuram,M10045025,M,VALIYANGADI,679,737,0,1416
Malappuram,M10045,Malappuram,M10045026,M,KIZHAKKETHALA,589,639,0,1228
Malappuram,M10045,Malappuram,M10045027,M,VARANGODE,669,717,0,1386
Malappuram,M10045,Malappuram,M10045028,M,PAITHINIPARAMBA,711,711,0,1422
Malappuram,M10045,Malappuram,M10045029,M,ADHIKARITHODI,735,755,0,1490
Malappuram,M10045,Malappuram,M10045042,M,KONOMPARA,750,788,0,1538
Malappuram,M10045,Malappuram,M10045043,M,ALATHURPADI,407,434,0,841
Malappuram,M10045,Malappuram,M10045032,M,KAINODE,716,791,0,1507
Malappuram,M10045,Malappuram,M10045033,M,MUDUVATHUPARAMBU,831,885,0,1716
Malappuram,M10045,Malappuram,M10045034,M,KOLMANNA,736,756,0,1492
Malappuram,M10045,Malappuram,M10045035,M,SPINNINGMILL,509,587,0,1096
Malappuram,M10045,Malappuram,M10045036,M,PATTARKADAVU,685,711,0,1396
Malappuram,M10045,Malappuram,M10045038,M,KARAPARAMBU,868,829,0,1697
Malappuram,M10045,Malappuram,M10045037,M,PANAKKAD,763,796,0,1559
Malappuram,M10045,Malappuram,M10045039,M,INKEL CITY,468,444,0,912
Malappuram,M10045,Malappuram,M10045044,M,PODIYAD,773,773,0,1546
Malappuram,M10045,Malappuram,M10045040,M,PERUMPARABU,515,501,0,1016
Malappuram,M10045,Malappuram,M10045002,M,VADAKKEPPURAM,770,802,0,1572
Malappuram,M10045,Malappuram,M10045041,M,CHEERANGALMUKKU,988,945,0,1933
Malappuram,M10045,Malappuram,M10045007,M,HOMEO HOSPITAL,694,724,0,1418
Malappuram,M10045,Malappuram,M10045030,M,PAMPAD,531,529,0,1060
Malappuram,M10045,Malappuram,M10045031,M,ITHILPARAMBA,673,665,0,1338
Malappuram,M10046,Manjeri,M10046001,M,KIDANGAZHI,835,798,0,1633
Malappuram,M10046,Manjeri,M10046002,M,PULLUR,807,819,0,1626
Malappuram,M10046,Manjeri,M10046003,M,CHERANI,790,772,0,1562
Malappuram,M10046,Manjeri,M10046004,M,NELLIPARAMBA,785,838,0,1623
Malappuram,M10046,Manjeri,M10046005,M,CHETTIYANGADI,579,670,0,1249
Malappuram,M10046,Manjeri,M10046006,M,KARUVAMBRAM,683,800,0,1483
Malappuram,M10046,Manjeri,M10046007,M,MELAKKAM,498,596,0,1094
Malappuram,M10046,Manjeri,M10046008,M,TOWN,476,528,0,1004
Malappuram,M10046,Manjeri,M10046009,M,THADATHIKKUZHI,581,675,0,1256
Malappuram,M10046,Manjeri,M10046010,M,KOZHIKKATTUKUNNU,707,775,0,1482
Malappuram,M10046,Manjeri,M10046011,M,PUNNAKKUZHI,763,833,0,1596
Malappuram,M10046,Manjeri,M10046012,M,MANGALASSERI,864,893,0,1757
Malappuram,M10046,Manjeri,M10046013,M,PALAKKULAM,685,786,0,1471
Malappuram,M10046,Manjeri,M10046014,M,KIZHAKKETHALA,911,976,0,1887
Malappuram,M10046,Manjeri,M10046015,M,COLLEGE KUNNU,707,776,0,1483
Malappuram,M10046,Manjeri,M10046016,M,VETTEKKODE,666,720,0,1386
Malappuram,M10046,Manjeri,M10046017,M,AMAYAMKODE,826,782,0,1608
Malappuram,M10046,Manjeri,M10046018,M,VADAKKANGARA,838,893,0,1731
Malappuram,M10046,Manjeri,M10046019,M,THADAPPARAMBA,837,823,1,1661
Malappuram,M10046,Manjeri,M10046020,M,PAYYANAD,899,955,0,1854
Malappuram,M10046,Manjeri,M10046021,M,ELAMBRA,843,847,0,1690
Malappuram,M10046,Manjeri,M10046022,M,CHOLAKKAL,847,880,0,1727
Malappuram,M10046,Manjeri,M10046023,M,KIZHAKKEKUNNU,695,760,0,1455
Malappuram,M10046,Manjeri,M10046024,M,THAMARASSERI,699,699,0,1398
Malappuram,M10046,Manjeri,M10046025,M,NELLIKKUTH L P S,860,863,0,1723
Malappuram,M10046,Manjeri,M10046026,M,NELLIKKUTH H S S,1016,1007,0,2023
Malappuram,M10046,Manjeri,M10046027,M,NELLIKKUTH MUKKAM,641,706,0,1347
Malappuram,M10046,Manjeri,M10046028,M,CHALUKULAM,935,898,0,1833
Malappuram,M10046,Manjeri,M10046029,M,STADIUM,867,834,0,1701
Malappuram,M10046,Manjeri,M10046030,M,PULLANCHERI,823,841,0,1664
Malappuram,M10046,Manjeri,M10046031,M,KOVILAKAM KUNDU,717,804,0,1521
Malappuram,M10046,Manjeri,M10046032,M,VELLARANGAL,786,867,0,1653
Malappuram,M10046,Manjeri,M10046033,M,VAYPPARAPPADI,487,572,0,1059
Malappuram,M10046,Manjeri,M10046034,M,KODATHIPPADI,344,415,0,759
Malappuram,M10046,Manjeri,M10046035,M,PUTHUKKUDI,524,564,0,1088
Malappuram,M10046,Manjeri,M10046036,M,SANTHIGRAMAM,636,721,0,1357
Malappuram,M10046,Manjeri,M10046037,M,MULLAMBARA,689,734,0,1423
Malappuram,M10046,Manjeri,M10046038,M,ARUKIZHAYA,648,742,0,1390
Malappuram,M10046,Manjeri,M10046039,M,ULLADAMKUNNU,909,966,0,1875
Malappuram,M10046,Manjeri,M10046040,M,VAKKETHODI,844,841,0,1685
Malappuram,M10046,Manjeri,M10046041,M,THADATHIPPARAMBA,718,800,0,1518
Malappuram,M10046,Manjeri,M10046042,M,THURAKKAL,668,706,0,1374
Malappuram,M10046,Manjeri,M10046043,M,POTTAMMAL,654,755,0,1409
Malappuram,M10046,Manjeri,M10046044,M,KOTTUPPATTA,757,777,0,1534
Malappuram,M10046,Manjeri,M10046045,M,VATTAPPARA,750,788,0,1538
Malappuram,M10046,Manjeri,M10046046,M,PULIYANTHODI,871,855,0,1726
Malappuram,M10046,Manjeri,M10046047,M,PATTARKULAM,766,764,0,1530
Malappuram,M10046,Manjeri,M10046048,M,MARIYAD,799,842,0,1641
Malappuram,M10046,Manjeri,M10046049,M,VEEMBUR,893,967,0,1860
Malappuram,M10046,Manjeri,M10046050,M,NARUKARA,764,824,0,1588
Malappuram,M10046,Manjeri,M10046051,M,AMBALAPPADI,843,910,0,1753
Malappuram,M10046,Manjeri,M10046052,M,RAMAMKULAM,835,798,0,1633
Malappuram,M10046,Manjeri,M10046053,M,ERAMBRA,952,935,0,1887
Malappuram,M10047,Kottakkal,M10047001,M,CHANGUVETTY,425,471,0,896
Malappuram,M10047,Kottakkal,M10047002,M,CHUNDA,523,578,0,1101
Malappuram,M10047,Kottakkal,M10047003,M,KOTTAKKAL TOWN,343,406,0,749
Malappuram,M10047,Kottakkal,M10047004,M,PARAYIL STREET,391,418,0,809
Malappuram,M10047,Kottakkal,M10047005,M,MYTHRI NAGAR,418,490,0,908
Malappuram,M10047,Kottakkal,M10047006,M,PALAPPURA,460,510,0,970
Malappuram,M10047,Kottakkal,M10047007,M,ATHAANIKKAL,691,776,0,1467
Malappuram,M10047,Kottakkal,M10047008,M,KAVATHIKKALAM,543,621,0,1164
Malappuram,M10047,Kottakkal,M10047009,M,KALLADA,589,590,0,1179
Malappuram,M10047,Kottakkal,M10047010,M,VALIYAPARAMBA,580,618,0,1198
Malappuram,M10047,Kottakkal,M10047011,M,WEST VILLUR,521,612,0,1133
Malappuram,M10047,Kottakkal,M10047012,M,PAPPAAYI,529,552,0,1081
Malappuram,M10047,Kottakkal,M10047013,M,EAST VILLUR,583,572,0,1155
Malappuram,M10047,Kottakkal,M10047014,M,KOORIYAADU,496,506,0,1002
Malappuram,M10047,Kottakkal,M10047015,M,MULIYANKOTTA,549,580,0,1129
Malappuram,M10047,Kottakkal,M10047016,M,MARAVATTAM,583,623,0,1206
Malappuram,M10047,Kottakkal,M10047017,M,INDIANOOR,623,688,0,1311
Malappuram,M10047,Kottakkal,M10047018,M,INDIANOOR WEST,607,608,0,1215
Malappuram,M10047,Kottakkal,M10047019,M,KOTTOOR,592,686,0,1278
Malappuram,M10047,Kottakkal,M10047020,M,PANIKKARKUNDU,560,626,0,1186
Malappuram,M10047,Kottakkal,M10047021,M,CHEENAMPUTHOOR,647,711,0,1358
Malappuram,M10047,Kottakkal,M10047022,M,MUNDIYAAMTHARA,606,629,0,1235
Malappuram,M10047,Kottakkal,M10047023,M,MADRASSAPADI,573,633,0,1206
Malappuram,M10047,Kottakkal,M10047024,M,AMAPPARA,629,744,0,1373
Malappuram,M10047,Kottakkal,M10047025,M,ALINCHUVADU,587,650,0,1237
Malappuram,M10047,Kottakkal,M10047026,M,KUTTIPPURAM,576,627,0,1203
Malappuram,M10047,Kottakkal,M10047027,M,POOZHIKKUNNU,637,675,0,1312
Malappuram,M10047,Kottakkal,M10047028,M,NAYADIPPARA,543,666,0,1209
Malappuram,M10047,Kottakkal,M10047029,M,KOTTAPPADI,501,593,0,1094
Malappuram,M10047,Kottakkal,M10047030,M,PULIKKODE,623,645,0,1268
Malappuram,M10047,Kottakkal,M10047031,M,PALATHARA,540,545,0,1085
Malappuram,M10047,Kottakkal,M10047032,M,GANDHINAGAR,507,613,0,1120
Malappuram,M10047,Kottakkal,M10047033,M,THOKKAMPARA,410,455,0,865
Malappuram,M10047,Kottakkal,M10047034,M,CHANGUVETTIKUNDU,557,650,0,1207
Malappuram,M10047,Kottakkal,M10047035,M,KHURBANI,611,693,0,1304
Malappuram,M10048,Nilambur,M10048001,M,ASUPATHRIKUNU,380,442,0,822
Malappuram,M10048,Nilambur,M10048002,M,KOVILAKATHUMURI,417,504,0,921
Malappuram,M10048,Nilambur,M10048003,M,CHERUVATHUKUNNU,363,435,0,798
Malappuram,M10048,Nilambur,M10048004,M,SCHOOLKUNNU,669,684,0,1353
Malappuram,M10048,Nilambur,M10048005,M,CHARAMKULLAM,576,674,0,1250
Malappuram,M10048,Nilambur,M10048006,M,KARIMPUZHA,464,522,0,986
Malappuram,M10048,Nilambur,M10048007,M,MAYYANTHANI,539,633,0,1172
Malappuram,M10048,Nilambur,M10048008,M,CHANTHAKUNNU,609,723,0,1332
Malappuram,M10048,Nilambur,M10048009,M,MUKKATTA,530,600,0,1130
Malappuram,M10048,Nilambur,M10048010,M,VALLAPPUZHA,611,699,0,1310
Malappuram,M10048,Nilambur,M10048011,M,MUMMULLI,452,511,0,963
Malappuram,M10048,Nilambur,M10048012,M,ALUNGAL,395,412,0,807
Malappuram,M10048,Nilambur,M10048013,M,PATHIPPARA,507,526,0,1033
Malappuram,M10048,Nilambur,M10048014,M,EANANTHI,433,505,0,938
Malappuram,M10048,Nilambur,M10048015,M,MANKUTH,382,437,0,819
Malappuram,M10048,Nilambur,M10048016,M,MUTHEERI,444,511,0,955
Malappuram,M10048,Nilambur,M10048017,M,VARAMBANPOTTY,476,534,0,1010
Malappuram,M10048,Nilambur,M10048018,M,PAYYAMPALLY,469,482,0,951
Malappuram,M10048,Nilambur,M10048019,M,EYYAMMADA,440,445,0,885
Malappuram,M10048,Nilambur,M10048020,M,VEETTICHAL,593,663,0,1256
Malappuram,M10048,Nilambur,M10048021,M,RAMANKUTH,687,752,0,1439
Malappuram,M10048,Nilambur,M10048022,M,THONIPPOYIL,458,481,0,939
Malappuram,M10048,Nilambur,M10048023,M,THEKKUMPADAM,543,575,0,1118
Malappuram,M10048,Nilambur,M10048024,M,MUTHUKADU,532,591,0,1123
Malappuram,M10048,Nilambur,M10048025,M,POTTIPPARA,589,655,0,1244
Malappuram,M10048,Nilambur,M10048026,M,NEDUMUNDAKKUNNU,401,468,0,869
Malappuram,M10048,Nilambur,M10048027,M,PADIKKUNNU,726,822,0,1548
Malappuram,M10048,Nilambur,M10048028,M,MANALODI,432,500,0,932
Malappuram,M10048,Nilambur,M10048029,M,IRUTHAMPOYIL,475,535,0,1010
Malappuram,M10048,Nilambur,M10048030,M,PATTARAKKA,524,591,0,1115
Malappuram,M10048,Nilambur,M10048031,M,CHAKKALAKKUTHU,558,581,0,1139
Malappuram,M10048,Nilambur,M10048032,M,THAMARAKKULAM,354,399,0,753
Malappuram,M10048,Nilambur,M10048033,M,VEETTIKKUTH,380,413,0,793
Malappuram,M10048,Nilambur,M10048034,M,KALLEMPADAM,378,472,0,850
Malappuram,M10048,Nilambur,M10048035,M,VARADEMPADAM,433,491,0,924
Malappuram,M10048,Nilambur,M10048036,M,KULAKKANDAM,440,473,0,913
Malappuram,M10072,Thanoor,M10072001,M,Ottumpuram,616,599,0,1215
Malappuram,M10072,Thanoor,M10072002,M,Pariyapuram,442,480,0,922
Malappuram,M10072,Thanoor,M10072003,M,Olappeedika,607,665,0,1272
Malappuram,M10072,Thanoor,M10072004,M,Malidhweep,533,557,0,1090
Malappuram,M10072,Thanoor,M10072005,M,Attillam,686,725,0,1411
Malappuram,M10072,Thanoor,M10072006,M,Kunnumpuram North,487,523,0,1010
Malappuram,M10072,Thanoor,M10072007,M,Morya,546,603,0,1149
Malappuram,M10072,Thanoor,M10072008,M,Kunnumpuram South,487,535,0,1022
Malappuram,M10072,Thanoor,M10072009,M,Kunnumpuram Central,484,502,0,986
Malappuram,M10072,Thanoor,M10072010,M,Kunnumpuram East,492,486,0,978
Malappuram,M10072,Thanoor,M10072011,M,Panangatoor Central,520,536,0,1056
Malappuram,M10072,Thanoor,M10072012,M,Panangatoor,660,717,0,1377
Malappuram,M10072,Thanoor,M10072013,M,Chanchery Parambu,673,765,0,1438
Malappuram,M10072,Thanoor,M10072014,M,Rayirimangalam East,577,624,0,1201
Malappuram,M10072,Thanoor,M10072015,M,Rayirimangalam West,452,485,0,937
Malappuram,M10072,Thanoor,M10072016,M,Theyyala Railway Gate,495,533,0,1028
Malappuram,M10072,Thanoor,M10072018,M,Kannanthali,522,548,0,1070
Malappuram,M10072,Thanoor,M10072019,M,Kattilangadi,444,503,0,947
Malappuram,M10072,Thanoor,M10072020,M,Kattilangadi South,562,597,0,1159
Malappuram,M10072,Thanoor,M10072021,M,Kattilangadi West,456,465,0,921
Malappuram,M10072,Thanoor,M10072022,M,Nadakkavu,569,630,0,1199
Malappuram,M10072,Thanoor,M10072023,M,Tanur,574,565,0,1139
Malappuram,M10072,Thanoor,M10072024,M,Karadu,702,833,0,1535
Malappuram,M10072,Thanoor,M10072025,M,Puthiya Kadappuram,648,548,0,1196
Malappuram,M10072,Thanoor,M10072026,M,Anjudi,712,678,0,1390
Malappuram,M10072,Thanoor,M10072027,M,Cheeran Kadappuram,802,706,0,1508
Malappuram,M10072,Thanoor,M10072028,M,Vembalam Parambu,599,594,0,1193
Malappuram,M10072,Thanoor,M10072029,M,Edakkadappuram South,538,551,0,1089
Malappuram,M10072,Thanoor,M10072030,M,Edakkadappuram North,550,550,0,1100
Malappuram,M10072,Thanoor,M10072031,M,Tanur Nagaram,690,592,0,1282
Malappuram,M10072,Thanoor,M10072032,M,Harbour,550,514,0,1064
Malappuram,M10072,Thanoor,M10072033,M,Elaram Kadappuram,477,458,0,935
Malappuram,M10072,Thanoor,M10072034,M,Tanur Central,706,796,0,1502
Malappuram,M10072,Thanoor,M10072035,M,Civil Station,660,702,0,1362
Malappuram,M10072,Thanoor,M10072036,M,Chellikadu,636,715,0,1351
Malappuram,M10072,Thanoor,M10072037,M,C.H.C,446,477,0,923
Malappuram,M10072,Thanoor,M10072038,M,Pandarakkadappuram,619,604,0,1223
Malappuram,M10072,Thanoor,M10072039,M,Chappappadi,507,477,0,984
Malappuram,M10072,Thanoor,M10072040,M,Albasar,509,516,0,1025
Malappuram,M10072,Thanoor,M10072044,M,Kormman Kadappuram North,741,675,0,1416
Malappuram,M10072,Thanoor,M10072041,M,Chirakkal,531,564,0,1095
Malappuram,M10072,Thanoor,M10072042,M,Chirakkal North,497,588,0,1085
Malappuram,M10072,Thanoor,M10072043,M,Mukkola,432,466,0,898
Malappuram,M10072,Thanoor,M10072045,M,Companypady,589,542,0,1131
Malappuram,M10072,Thanoor,M10072017,M,Tanur Railway Melppalam,400,412,0,812
Malappuram,M10073,Parappanangadi,M10073001,M,Vadakke Kadappuram,685,633,0,1318
Malappuram,M10073,Parappanangadi,M10073002,M,Kallingal,685,697,1,1383
Malappuram,M10073,Parappanangadi,M10073003,M,Health Centre,587,555,0,1142
Malappuram,M10073,Parappanangadi,M10073004,M,Anappadi,587,628,0,1215
Malappuram,M10073,Parappanangadi,M10073005,M,Moduvingal,556,606,0,1162
Malappuram,M10073,Parappanangadi,M10073006,M,Keezhchira,623,647,0,1270
Malappuram,M10073,Parappanangadi,M10073007,M,Kovilakam,529,550,0,1079
Malappuram,M10073,Parappanangadi,M10073008,M,Ullanam Town,535,572,0,1107
Malappuram,M10073,Parappanangadi,M10073009,M,Ullanam North,574,610,0,1184
Malappuram,M10073,Parappanangadi,M10073010,M,Edathiruthikkadavu,714,680,0,1394
Malappuram,M10073,Parappanangadi,M10073011,M,Kurinjeerithaazham,568,614,0,1182
Malappuram,M10073,Parappanangadi,M10073012,M,Thayilappadi,570,651,0,1221
Malappuram,M10073,Parappanangadi,M10073013,M,Panayathil,576,673,0,1249
Malappuram,M10073,Parappanangadi,M10073014,M,Putharikkal,488,537,0,1025
Malappuram,M10073,Parappanangadi,M10073015,M,Stadium,491,530,0,1021
Malappuram,M10073,Parappanangadi,M10073016,M,Moochikkal Padam,557,517,0,1074
Malappuram,M10073,Parappanangadi,M10073017,M,Thandanipuzha,657,688,0,1345
Malappuram,M10073,Parappanangadi,M10073018,M,Karingallathani,682,746,0,1428
Malappuram,M10073,Parappanangadi,M10073019,M,Attakuzhingara,607,696,0,1303
Malappuram,M10073,Parappanangadi,M10073020,M,Palathingal,654,695,0,1349
Malappuram,M10073,Parappanangadi,M10073021,M,Keeranallur,813,873,0,1686
Malappuram,M10073,Parappanangadi,M10073022,M,Kottanthala,723,710,0,1433
Malappuram,M10073,Parappanangadi,M10073023,M,Attathangadi,714,788,0,1502
Malappuram,M10073,Parappanangadi,M10073024,M,Chiramangalam,687,770,0,1457
Malappuram,M10073,Parappanangadi,M10073025,M,Chiramangalam Town,633,639,0,1272
Malappuram,M10073,Parappanangadi,M10073026,M,Uppunippuram,541,582,0,1123
Malappuram,M10073,Parappanangadi,M10073027,M,Aviyil Beach,759,760,0,1519
Malappuram,M10073,Parappanangadi,M10073028,M,Kurikkal road,611,639,0,1250
Malappuram,M10073,Parappanangadi,M10073029,M,Puthanpeedika,484,538,0,1022
Malappuram,M10073,Parappanangadi,M10073030,M,Saddam Beach,693,728,0,1421
Malappuram,M10073,Parappanangadi,M10073031,M,Puthankadappuram South,734,714,0,1448
Malappuram,M10073,Parappanangadi,M10073032,M,N.C.C. Road,469,510,0,979
Malappuram,M10073,Parappanangadi,M10073033,M,Parappanangadi South,577,643,0,1220
Malappuram,M10073,Parappanangadi,M10073034,M,Parappanangadi Town,441,531,0,972
Malappuram,M10073,Parappanangadi,M10073035,M,Puthankadappuram,602,598,0,1200
Malappuram,M10073,Parappanangadi,M10073036,M,Ottummal,856,823,0,1679
Malappuram,M10073,Parappanangadi,M10073037,M,Anjappura,615,651,1,1267
Malappuram,M10073,Parappanangadi,M10073038,M,Chappappadi,593,638,0,1231
Malappuram,M10073,Parappanangadi,M10073039,M,Yarathingal,638,601,0,1239
Malappuram,M10073,Parappanangadi,M10073040,M,Pornnur Padam,705,736,0,1441
Malappuram,M10073,Parappanangadi,M10073041,M,Kodappali,462,472,0,934
Malappuram,M10073,Parappanangadi,M10073042,M,Neduva,533,572,0,1105
Malappuram,M10073,Parappanangadi,M10073043,M,Chettipadi East,515,564,0,1079
Malappuram,M10073,Parappanangadi,M10073044,M,Chettipadi,519,547,0,1066
Malappuram,M10073,Parappanangadi,M10073045,M,Chengot Padam,475,442,0,917
Malappuram,M10073,Parappanangadi,M10073046,M,Alungal Center,648,620,0,1268
Malappuram,M10074,Valanchery,M10074001,M,Thonikkal,473,524,0,997
Malappuram,M10074,Valanchery,M10074002,M,Thaniyappankkunnu,472,467,0,939
Malappuram,M10074,Valanchery,M10074003,M,Kavumpuram,507,552,0,1059
Malappuram,M10074,Valanchery,M10074004,M,Kakkattupara,467,520,0,987
Malappuram,M10074,Valanchery,M10074006,M,Karadu,473,525,0,998
Malappuram,M10074,Valanchery,M10074007,M,Mailadi,456,460,0,916
Malappuram,M10074,Valanchery,M10074008,M,Thamarakkulam,418,468,0,886
Malappuram,M10074,Valanchery,M10074009,M,Valanchery,323,358,0,681
Malappuram,M10074,Valanchery,M10074010,M,Vaikathur,476,553,0,1029
Malappuram,M10074,Valanchery,M10074011,M,Kadungadu,427,474,0,901
Malappuram,M10074,Valanchery,M10074012,M,Kammuttikulam,520,531,0,1051
Malappuram,M10074,Valanchery,M10074013,M,Kolamangalam,453,487,0,940
Malappuram,M10074,Valanchery,M10074014,M,Maramkunnu,399,396,0,795
Malappuram,M10074,Valanchery,M10074015,M,Karinkallathani,326,336,0,662
Malappuram,M10074,Valanchery,M10074016,M,Kizhakkekara,574,600,0,1174
Malappuram,M10074,Valanchery,M10074017,M,Alinchuvadu,487,525,0,1012
Malappuram,M10074,Valanchery,M10074018,M,Kottaram,494,508,0,1002
Malappuram,M10074,Valanchery,M10074019,M,Moochikkal,499,529,0,1028
Malappuram,M10074,Valanchery,M10074020,M,Mukkilapeedika,471,521,0,992
Malappuram,M10074,Valanchery,M10074021,M,Painkannur,526,616,0,1142
Malappuram,M10074,Valanchery,M10074022,M,Nirappu,540,548,0,1088
Malappuram,M10074,Valanchery,M10074025,M,Thazhangadi,543,562,0,1105
Malappuram,M10074,Valanchery,M10074023,M,Kattiparuthi,467,554,0,1021
Malappuram,M10074,Valanchery,M10074024,M,Kashamkunnu,474,536,0,1010
Malappuram,M10074,Valanchery,M10074026,M,Karthala,527,529,0,1056
Malappuram,M10074,Valanchery,M10074027,M,Vadakkum muri,599,659,0,1258
Malappuram,M10074,Valanchery,M10074028,M,Naripatta,442,535,0,977
Malappuram,M10074,Valanchery,M10074029,M,Meempara,491,508,0,999
Malappuram,M10074,Valanchery,M10074030,M,Padinjakkara,520,558,0,1078
Malappuram,M10074,Valanchery,M10074031,M,Ambalaparambu,439,460,0,899
Malappuram,M10074,Valanchery,M10074032,M,Kothol,399,459,0,858
Malappuram,M10074,Valanchery,M10074033,M,Vattapara,509,540,0,1049
Malappuram,M10074,Valanchery,M10074034,M,Kanhipura,483,516,0,999
Malappuram,M10074,Valanchery,M10074005,M,Kaliyala,523,533,0,1056
Malappuram,M10075,Tirurangadi,M10075001,M,Thrikkulam Palathingal,623,618,0,1241
Malappuram,M10075,Tirurangadi,M10075002,M,Pathinarungal,732,742,0,1474
Malappuram,M10075,Tirurangadi,M10075003,M,Karayil,625,616,0,1241
Malappuram,M10075,Tirurangadi,M10075004,M,Kakkunnathupara,450,482,0,932
Malappuram,M10075,Tirurangadi,M10075005,M,Pantharangadi,575,623,0,1198
Malappuram,M10075,Tirurangadi,M10075006,M,Kariparambu,632,679,0,1311
Malappuram,M10075,Tirurangadi,M10075007,M,Manipadam,513,558,0,1071
Malappuram,M10075,Tirurangadi,M10075008,M,Chemmad North,434,475,0,909
Malappuram,M10075,Tirurangadi,M10075009,M,Mampuram,623,678,0,1301
Malappuram,M10075,Tirurangadi,M10075010,M,Tirurangadi East,661,706,0,1367
Malappuram,M10075,Tirurangadi,M10075011,M,Soudabad,620,678,0,1298
Malappuram,M10075,Tirurangadi,M10075012,M,Kakkad East,524,551,0,1075
Malappuram,M10075,Tirurangadi,M10075013,M,Karumbil,650,654,0,1304
Malappuram,M10075,Tirurangadi,M10075014,M,Venniyur,536,581,0,1117
Malappuram,M10075,Tirurangadi,M10075015,M,Kaprad,570,578,0,1148
Malappuram,M10075,Tirurangadi,M10075016,M,Mattil,554,554,0,1108
Malappuram,M10075,Tirurangadi,M10075017,M,Kachadi,642,641,0,1283
Malappuram,M10075,Tirurangadi,M10075018,M,Chullipara East,504,547,0,1051
Malappuram,M10075,Tirurangadi,M10075019,M,Chullipara West,549,574,0,1123
Malappuram,M10075,Tirurangadi,M10075021,M,Kundalangadu,619,653,0,1272
Malappuram,M10075,Tirurangadi,M10075022,M,Karimbil West,580,575,0,1155
Malappuram,M10075,Tirurangadi,M10075023,M,Kakkad,627,655,0,1282
Malappuram,M10075,Tirurangadi,M10075024,M,Koyilippadam,565,623,0,1188
Malappuram,M10075,Tirurangadi,M10075025,M,Mele Chena,632,649,0,1281
Malappuram,M10075,Tirurangadi,M10075026,M,Thazhe Chena,629,619,0,1248
Malappuram,M10075,Tirurangadi,M10075027,M,Cherappurathazham,487,496,0,983
Malappuram,M10075,Tirurangadi,M10075028,M,Tirurangadi,564,574,0,1138
Malappuram,M10075,Tirurangadi,M10075029,M,Chanthappadi,557,591,0,1148
Malappuram,M10075,Tirurangadi,M10075030,M,C.K Nagar East,626,561,0,1187
Malappuram,M10075,Tirurangadi,M10075031,M,C.K Nagar,490,506,0,996
Malappuram,M10075,Tirurangadi,M10075032,M,C.K Nagar South,610,591,0,1201
Malappuram,M10075,Tirurangadi,M10075033,M,Kumbhamkadavu,508,526,0,1034
Malappuram,M10075,Tirurangadi,M10075034,M,Venchali,528,591,0,1119
Malappuram,M10075,Tirurangadi,M10075035,M,Kisan Kendram,391,393,0,784
Malappuram,M10075,Tirurangadi,M10075036,M,Pangottupadam,404,406,0,810
Malappuram,M10075,Tirurangadi,M10075037,M,Thrikkulam,606,618,0,1224
Malappuram,M10075,Tirurangadi,M10075038,M,Kottuvalakkadu,514,521,0,1035
Malappuram,M10075,Tirurangadi,M10075039,M,Aanithara,609,614,0,1223
Malappuram,M10075,Tirurangadi,M10075040,M,Pallipadi,504,546,0,1050
Malappuram,M10075,Tirurangadi,M10075020,M,Chullippara North,612,645,0,1257
Malappuram,M10088,Kondotty,M10088001,M,Neettani,609,637,0,1246
